MatchID,Date,Region,Team_A,Team_B,Map,A_ATK_ban,A_DEF_ban,B_ATK_ban,B_DEF_ban,A_P1,A_P2,A_P3,A_P4,A_P5,B_P1,B_P2,B_P3,B_P4,B_P5,ATK_team,Site,ATK_O1,ATK_O2,ATK_O3,ATK_O4,ATK_O5,DEF_O1,DEF_O2,DEF_O3,DEF_O4,DEF_O5,Winner,ATK_win
0041,2019-10-04,EU,G2 Esports,GiFu eSports,Kafe,Sledge,Maestro,Lion,Valkyrie,Fabian,Kantoraketti,Pengu,UUNO,Goga,Bounssi,jNSzkiy,Movetaho,jonitr,SHA77E,B,Bar/Cocktail,Thermite,IQ,Thatcher,Gridlock,Capitao,Mira,Jager,Mute,Castle,Echo,A,False
0041,2019-10-04,EU,G2 Esports,GiFu eSports,Kafe,Sledge,Maestro,Lion,Valkyrie,Fabian,Kantoraketti,Pengu,UUNO,Goga,Bounssi,jNSzkiy,Movetaho,jonitr,SHA77E,B,Reading/Fireplace,Thermite,IQ,Thatcher,Gridlock,Capitao,Mira,Jager,Smoke,Mozzie,Mute,B,True
0041,2019-10-04,EU,G2 Esports,GiFu eSports,Kafe,Sledge,Maestro,Lion,Valkyrie,Fabian,Kantoraketti,Pengu,UUNO,Goga,Bounssi,jNSzkiy,Movetaho,jonitr,SHA77E,B,Kitchen,Hibana,IQ,Thatcher,Gridlock,Capitao,Doc,Jager,Smoke,Mozzie,Lesion,B,True
0041,2019-10-04,EU,G2 Esports,GiFu eSports,Kafe,Sledge,Maestro,Lion,Valkyrie,Fabian,Kantoraketti,Pengu,UUNO,Goga,Bounssi,jNSzkiy,Movetaho,jonitr,SHA77E,B,Bar/Cocktail,Hibana,IQ,Thatcher,Gridlock,Capitao,Mira,Jager,Mute,Castle,Echo,A,False
0041,2019-10-04,EU,G2 Esports,GiFu eSports,Kafe,Sledge,Maestro,Lion,Valkyrie,Fabian,Kantoraketti,Pengu,UUNO,Goga,Bounssi,jNSzkiy,Movetaho,jonitr,SHA77E,B,Reading/Fireplace,Hibana,IQ,Thatcher,Twitch,Ash,Mira,Jager,Smoke,Pulse,Mute,A,False
0041,2019-10-04,EU,G2 Esports,GiFu eSports,Kafe,Sledge,Maestro,Lion,Valkyrie,Fabian,Kantoraketti,Pengu,UUNO,Goga,Bounssi,jNSzkiy,Movetaho,jonitr,SHA77E,B,Kitchen,Hibana,IQ,Thatcher,Twitch,Capitao,Bandit,Jager,Smoke,Mozzie,Lesion,A,False
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,B,Church/Arsenal,Jackal,Thatcher,Zofia,Maverick,Hibana,Bandit,Lesion,Mozzie,Jager,Smoke,A,False
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,B,CCTV/Cash,Jackal,Thatcher,Zofia,Maverick,Hibana,Valkyrie,Bandit,Maestro,Jager,Smoke,A,False
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,B,Gym/Bedroom,Jackal,Thatcher,Zofia,Maverick,Hibana,Smoke,Jager,Bandit,Valkyrie,Mute,B,True
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,B,Church/Arsenal,Jackal,Thatcher,Zofia,Maverick,Hibana,Kaid,Lesion,Bandit,Valkyrie,Smoke,B,True
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,B,Church/Arsenal,Jackal,Thatcher,Zofia,Maverick,Hibana,Kaid,Lesion,Bandit,Valkyrie,Smoke,B,True
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,B,CCTV/Cash,Jackal,Thatcher,Zofia,Maverick,Hibana,Valkyrie,Bandit,Maestro,Jager,Smoke,A,False
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,A,CCTV/Cash,Thatcher,Zofia,Buck,Maverick,Hibana,Vigil,Maestro,Bandit,Smoke,Jager,B,False
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,A,Church/Arsenal,Thatcher,Zofia,Buck,Maverick,Hibana,Mozzie,Jager,Lesion,Smoke,Maestro,A,True
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,A,Church/Arsenal,Thatcher,Montagne,Buck,Maverick,Hibana,Jager,Valkyrie,Lesion,Kaid,Maestro,B,False
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,A,CCTV/Cash,Thatcher,Montagne,Buck,Maverick,Hibana,Jager,Maestro,Bandit,Kaid,Doc,B,False
0042,2019-10-04,EU,Team Vitality,Team Empire,Clubhouse,Thermite,Echo,Capitao,Mira,stigi,BBooAF,Spark,Quaal,BriD,JoyStiCK,Scyther,dan-_-,ShepparD,karzheka,A,Gym/Bedroom,Thatcher,Montagne,Sledge,Maverick,Hibana,Jager,Bandit,Valkyrie,Mozzie,Kaid,B,False
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,A,Bar/Cocktail,Nokk,Gridlock,IQ,Hibana,Thatcher,Vigil,Valkyrie,Echo,Jager,Smoke,A,True
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,A,Bar/Cocktail,Ash,Gridlock,IQ,Hibana,Thatcher,Vigil,Pulse,Echo,Jager,Smoke,B,False
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,A,Reading/Fireplace,Ash,Gridlock,IQ,Hibana,Thatcher,Mute,Mozzie,Lesion,Jager,Smoke,A,True
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,A,Kitchen,Ash,Gridlock,IQ,Hibana,Thatcher,Vigil,Mozzie,Echo,Jager,Smoke,A,True
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,A,Bar/Cocktail,Ash,Gridlock,IQ,Hibana,Thatcher,Mute,Echo,Jager,Smoke,Pulse,A,True
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,A,Reading/Fireplace,Nokk,Gridlock,Hibana,IQ,Thatcher,Mute,Lesion,Jager,Smoke,Vigil,B,False
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,B,Kitchen,IQ,Hibana,Thatcher,Sledge,Jackal,Jager,Smoke,Valkyrie,Bandit,Mozzie,A,False
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,B,Reading/Fireplace,IQ,Hibana,Thatcher,Sledge,Jackal,Mozzie,Smoke,Bandit,Valkyrie,Jager,A,False
0043,2019-10-04,EU,Natus Vincere,PENTA,Kafe,Capitao,Maestro,Thermite,Mira,CTZN,neLo,Saves,Kendrew,Pyee,Blas,RevaN,ENEMY,Janixs,Hungry,B,Bar/Cocktail,IQ,Hibana,Twitch,Sledge,Jackal,Mozzie,Mute,Smoke,Doc,Jager,A,False
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,A,Lobby/Press,Dokkaebi,Thermite,Ash,Lion,Thatcher,Jager,Smoke,Echo,Kaid,Lesion,A,True
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,A,Consul/Meeting,Dokkaebi,Thermite,Ash,Lion,Thatcher,Jager,Smoke,Echo,Mozzie,Lesion,A,True
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,A,Cafe/Garage,Dokkaebi,Thermite,Ash,Lion,Thatcher,Smoke,Jager,Mira,Pulse,Vigil,B,False
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,A,Consul/Meeting,Dokkaebi,IQ,Ash,Lion,Thatcher,Jager,Smoke,Echo,Maestro,Lesion,B,False
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,A,Lobby/Press,Dokkaebi,IQ,Ash,Lion,Thatcher,Jager,Smoke,Maestro,Vigil,Lesion,A,True
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,A,Cafe/Garage,Dokkaebi,Thermite,IQ,Lion,Jackal,Smoke,Jager,Mira,Maestro,Vigil,B,False
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,B,Cafe/Garage,Zofia,Buck,Thermite,Lion,Dokkaebi,Jager,Smoke,Bandit,Mozzie,Maestro,B,True
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,B,Consul/Meeting,Zofia,Jackal,Thermite,Lion,Dokkaebi,Jager,Mira,Pulse,Smoke,Doc,B,True
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,B,Lobby/Press,Zofia,IQ,Thermite,Lion,Dokkaebi,Smoke,Mozzie,Doc,Maestro,Echo,B,True
0044,2019-10-04,EU,Chaos Esports Club,Giants Gaming,Consulate,Hibana,Valkyrie,Capitao,Mute,Renuilz,REDGROOVE,Kripps,Vitoline,Secretly,risze,Hicks,Alphama,korey,AceeZ,B,Consul/Meeting,Zofia,Thatcher,Thermite,Lion,Dokkaebi,Jager,Mira,Doc,Smoke,Echo,B,True
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next1,Secretly,Renuilz,A,Hookah/Billiards,Zofia,Nomad,Dokkaebi,Buck,Ash,Mute,Smoke,Mozzie,Maestro,Jager,B,False
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next2,Secretly,Renuilz,A,Kitchen/Service,Zofia,Nomad,Gridlock,Buck,Ash,Smoke,Doc,Mozzie,Maestro,Jager,A,True
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next3,Secretly,Renuilz,A,Kitchen/Service,Zofia,Nomad,Gridlock,Buck,Ash,Smoke,Doc,Mozzie,Maestro,Jager,B,False
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next4,Secretly,Renuilz,A,Hookah/Billiards,Zofia,Nomad,IQ,Buck,Ash,Mute,Smoke,Mozzie,Maestro,Jager,B,False
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next5,Secretly,Renuilz,A,Blue/Sunrise,Zofia,Nomad,Lion,Buck,Sledge,Valkyrie,Smoke,Mozzie,Maestro,Jager,B,False
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next6,Secretly,Renuilz,A,Kitchen/Service,Zofia,Nomad,Ash,Buck,Sledge,Smoke,Doc,Jager,Maestro,Mozzie,A,True
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next7,Secretly,Renuilz,B,Hookah/Billiards,Nomad,Buck,Zofia,Gridlock,IQ,Smoke,Jager,Alibi,Bandit,Valkyrie,B,True
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next8,Secretly,Renuilz,B,Hookah/Billiards,Nomad,Buck,Zofia,Gridlock,IQ,Mozzie,Jager,Vigil,Bandit,Valkyrie,A,False
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next9,Secretly,Renuilz,B,Kitchen/Service,Nomad,Buck,Zofia,Gridlock,IQ,Mozzie,Jager,Maestro,Ela,Lesion,B,True
0045,2019-10-07,EU,Team Empire,Chaos Esports Club,Coastline,Capitao,Mira,Jackal,Echo,ShepparD,JoyStiCK,Scyther,karzheka,dan-_-,REDGROOVE,Vitoline,Next10,Secretly,Renuilz,B,Blue/Sunrise,Nomad,Buck,Zofia,Gridlock,IQ,Mozzie,Jager,Mute,Lesion,Valkyrie,B,True
0046,2019-10-07,EU,Team Vitality,Giants Gaming,Kafe,Thermite,Echo,Lion,Mira,stigi,BBooAF,BriD,Quaal,Spark,Hicks,Alphama,korey,risze,AceeZ,B,Kitchen,Thatcher,Hibana,Gridlock,Zofia,Buck,Jager,Lesion,Ela,Mozzie,Mute,A,False
0046,2019-10-07,EU,Team Vitality,Giants Gaming,Kafe,Thermite,Echo,Lion,Mira,stigi,BBooAF,BriD,Quaal,Spark,Hicks,Alphama,korey,risze,AceeZ,B,Reading/Fireplace,Thatcher,Hibana,Gridlock,Zofia,Buck,Jager,Lesion,Mute,Mozzie,Valkyrie,A,False
0046,2019-10-07,EU,Team Vitality,Giants Gaming,Kafe,Thermite,Echo,Lion,Mira,stigi,BBooAF,BriD,Quaal,Spark,Hicks,Alphama,korey,risze,AceeZ,B,Bar/Cocktail,Thatcher,Hibana,Gridlock,Zofia,Buck,Jager,Smoke,Bandit,Lesion,Maestro,A,False
0046,2019-10-07,EU,Team Vitality,Giants Gaming,Kafe,Thermite,Echo,Lion,Mira,stigi,BBooAF,BriD,Quaal,Spark,Hicks,Alphama,korey,risze,AceeZ,B,Kitchen,IQ,Hibana,Nomad,Zofia,Buck,Jager,Mute,Bandit,Lesion,Smoke,A,False
0046,2019-10-07,EU,Team Vitality,Giants Gaming,Kafe,Thermite,Echo,Lion,Mira,stigi,BBooAF,BriD,Quaal,Spark,Hicks,Alphama,korey,risze,AceeZ,B,Reading/Fireplace,Thatcher,Hibana,Nomad,Zofia,Buck,Jager,Lesion,Mute,Mozzie,Valkyrie,A,False
0046,2019-10-07,EU,Team Vitality,Giants Gaming,Kafe,Thermite,Echo,Lion,Mira,stigi,BBooAF,BriD,Quaal,Spark,Hicks,Alphama,korey,risze,AceeZ,B,Bar/Cocktail,Thatcher,Hibana,Nomad,Zofia,Sledge,Jager,Smoke,Bandit,Lesion,Maestro,A,False
0046,2019-10-07,EU,Team Vitality,Giants Gaming,Kafe,Thermite,Echo,Lion,Mira,stigi,BBooAF,BriD,Quaal,Spark,Hicks,Alphama,korey,risze,AceeZ,A,Bar/Cocktail,Jackal,Zofia,Thatcher,Hibana,IQ,Smoke,Maestro,Mozzie,Jager,Valkyrie,A,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,A,CCTV/Cash,Zofia,Jackal,Thermite,Thatcher,Capitao,Smoke,Vigil,Jager,Clash,Bandit,B,False
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,A,Church/Arsenal,Zofia,Jackal,Thermite,Thatcher,Capitao,Smoke,Bandit,Jager,Echo,Valkyrie,B,False
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,A,Gym/Bedroom,Zofia,Buck,Thermite,Thatcher,Capitao,Smoke,Bandit,Jager,Castle,Valkyrie,A,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,A,CCTV/Cash,Zofia,Buck,Thermite,Thatcher,Capitao,Smoke,Vigil,Jager,Lesion,Bandit,A,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,A,Church/Arsenal,Zofia,Buck,Thermite,Thatcher,Capitao,Smoke,Valkyrie,Jager,Echo,Bandit,A,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,A,Church/Arsenal,Zofia,Jackal,Thermite,Thatcher,Capitao,Smoke,Bandit,Jager,Echo,Pulse,A,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,B,Church/Arsenal,Thermite,Buck,IQ,Thatcher,Zofia,Echo,Kaid,Lesion,Jager,Smoke,B,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,B,Church/Arsenal,Thermite,Buck,IQ,Thatcher,Zofia,Echo,Kaid,Lesion,Jager,Smoke,A,False
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,B,CCTV/Cash,Thermite,Buck,IQ,Thatcher,Zofia,Jager,Lesion,Echo,Bandit,Smoke,B,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,B,CCTV/Cash,Thermite,Buck,IQ,Thatcher,Zofia,Jager,Lesion,Bandit,Valkyrie,Smoke,A,False
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,B,Church/Arsenal,Thermite,Buck,IQ,Thatcher,Sledge,Vigil,Kaid,Lesion,Jager,Smoke,B,True
0047,2019-10-07,EU,PENTA,GiFu eSports,Clubhouse,Hibana,Maestro,Maverick,Mira,Blas,RevaN,ENEMY,Janixs,Hungry,Bounssi,jNSzkiy,jonitr,Movetaho,SHA77E,B,Church/Arsenal,Thermite,Buck,IQ,Thatcher,Sledge,Mozzie,Kaid,Lesion,Jager,Smoke,A,False
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,A,Lobby/Press,Nomad,Buck,Thermite,IQ,Sledge,Valkyrie,Doc,Smoke,Mute,Jager,A,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,A,Consul/Meeting,Nomad,Buck,Thermite,IQ,Sledge,Valkyrie,Doc,Smoke,Clash,Jager,A,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,A,Tellers/Archives,Nomad,Buck,Thermite,IQ,Sledge,Jager,Castle,Smoke,Mute,Valkyrie,A,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,A,Cafe/Garage,Nomad,Buck,Thermite,IQ,Sledge,Valkyrie,Kaid,Mute,Echo,Jager,A,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,A,Lobby/Press,Nomad,Buck,Thermite,IQ,Sledge,Jager,Doc,Smoke,Valkyrie,Mute,A,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,A,Consul/Meeting,Nomad,Buck,Thermite,Ash,Sledge,Jager,Echo,Smoke,Lesion,Mute,B,False
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,B,Cafe/Garage,IQ,Thatcher,Nomad,Hibana,Buck,Smoke,Bandit,Echo,Jager,Alibi,B,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,B,Cafe/Garage,IQ,Thatcher,Nomad,Hibana,Buck,Mira,Bandit,Echo,Jager,Alibi,B,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,B,Consul/Meeting,IQ,Thatcher,Zofia,Hibana,Buck,Smoke,Echo,Mute,Valkyrie,Jager,B,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,B,Lobby/Press,IQ,Thatcher,Zofia,Hibana,Buck,Smoke,Valkyrie,Rook,Echo,Doc,B,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,B,Cafe/Garage,IQ,Thatcher,Zofia,Hibana,Buck,Smoke,Bandit,Echo,Jager,Alibi,B,True
0048,2019-10-07,EU,G2 Esports,Natus Vincere,Consulate,Gridlock,Mozzie,Lion,Maestro,Pengu,Fabian,Goga,UUNO,Kantoraketti,CTZN,neLo,Saves,Kendrew,Pyee,B,Cafe/Garage,IQ,Thatcher,Zofia,Hibana,Buck,Mira,Bandit,Echo,Jager,Alibi,B,True
0049,2019-10-11,EU,Chaos Esports Club,GiFu eSports,Villa,Capitao,Echo,Maverick,Mira,REDGROOVE,Vitoline,Renuilz,Secretly,Next1,Bounssi,Movetaho,jNSzkiy,jonitr,SHA77E,A,Aviator/Games,Hibana,Buck,IQ,Thatcher,Zofia,Maestro,Lesion,Bandit,Jager,Clash,A,True
0049,2019-10-11,EU,Chaos Esports Club,GiFu eSports,Villa,Capitao,Echo,Maverick,Mira,REDGROOVE,Vitoline,Renuilz,Secretly,Next1,Bounssi,Movetaho,jNSzkiy,jonitr,SHA77E,A,Aviator/Games,Hibana,Buck,IQ,Thatcher,Zofia,Smoke,Lesion,Bandit,Jager,Clash,B,False
0049,2019-10-11,EU,Chaos Esports Club,GiFu eSports,Villa,Capitao,Echo,Maverick,Mira,REDGROOVE,Vitoline,Renuilz,Secretly,Next1,Bounssi,Movetaho,jNSzkiy,jonitr,SHA77E,A,Trophy/Statuary,Hibana,Buck,IQ,Thatcher,Zofia,Smoke,Lesion,Bandit,Jager,Valkyrie,B,False
0049,2019-10-11,EU,Chaos Esports Club,GiFu eSports,Villa,Capitao,Echo,Maverick,Mira,REDGROOVE,Vitoline,Renuilz,Secretly,Next1,Bounssi,Movetaho,jNSzkiy,jonitr,SHA77E,A,Dining/Kitchen,Hibana,Buck,IQ,Thatcher,Zofia,Smoke,Lesion,Pulse,Jager,Valkyrie,B,False
